# [-6.45306258e+06 -1.19390257e+06 -8.56858164e+04  1.83609046e+03
# -9.56878337e+03 -4.95077925e+03]
# 2022-06-16T21:44:43.373

2022-06-17T04:00:00.000   RRATE       Uralla        2656.108994205473
2022-06-17T04:40:00.000   RRATE       Uralla        2598.330253811127
2022-06-17T05:20:00.000   RRATE       Uralla        2548.196397421099
2022-06-17T06:00:00.000   RRATE       Uralla        2502.23571263634
2022-06-17T06:40:00.000   RRATE       Uralla        2457.6943261100464
2022-06-17T22:40:00.000   RRATE       Uralla        1015.2715062677045
2022-06-17T23:20:00.000   RRATE       Uralla        1018.4408048444958
2022-06-18T00:00:00.000   RRATE       Uralla        1030.674171423081
2022-06-18T00:40:00.000   RRATE       Uralla        1051.0154133959784
2022-06-18T01:20:00.000   RRATE       Uralla        1078.2508933124982
2022-06-18T02:00:00.000   RRATE       Uralla        1110.9408959405016
2022-06-18T02:40:00.000   RRATE       Uralla        1147.4726588168771
2022-06-18T03:20:00.000   RRATE       Uralla        1186.1059751666237
2022-06-18T04:00:00.000   RRATE       Uralla        1225.0499092900081
2022-06-18T04:40:00.000   RRATE       Uralla        1262.5192595712813
2022-06-18T05:20:00.000   RRATE       Uralla        1296.7978078226838
2022-06-18T06:00:00.000   RRATE       Uralla        1326.3095091822067
2022-06-18T06:40:00.000   RRATE       Uralla        1349.6475590610096
2022-06-18T07:20:00.000   RRATE       Uralla        1365.6376045727686
2022-06-18T08:00:00.000   RRATE       Uralla        1373.3600685292392
2022-06-18T22:40:00.000   RRATE       Uralla        480.3638964798186
2022-06-18T23:20:00.000   RRATE       Uralla        491.2076623863424
2022-06-19T00:00:00.000   RRATE       Uralla        511.08138314744275
2022-06-19T00:40:00.000   RRATE       Uralla        539.1107286944633
2022-06-19T01:20:00.000   RRATE       Uralla        574.1512849643418
2022-06-19T02:00:00.000   RRATE       Uralla        614.8232610938559
2022-06-19T02:40:00.000   RRATE       Uralla        659.5593661021496
2022-06-19T03:20:00.000   RRATE       Uralla        706.652974653336
2022-06-19T04:00:00.000   RRATE       Uralla        754.3222303676918
2022-06-19T04:40:00.000   RRATE       Uralla        800.7633654460165
2022-06-19T05:20:00.000   RRATE       Uralla        844.2289591124915
2022-06-19T06:00:00.000   RRATE       Uralla        883.0703988706139
2022-06-19T06:40:00.000   RRATE       Uralla        915.8140111652037
2022-06-19T07:20:00.000   RRATE       Uralla        941.1886606507569
2022-06-19T08:00:00.000   RRATE       Uralla        958.1703472187783
2022-06-19T08:40:00.000   RRATE       Uralla        966.0240590170478
2022-06-19T22:40:00.000   RRATE       Uralla        157.62549548202426
2022-06-19T23:20:00.000   RRATE       Uralla        169.75026443092702
2022-06-20T00:00:00.000   RRATE       Uralla        191.01167357703798
2022-06-20T00:40:00.000   RRATE       Uralla        220.5710578366863
2022-06-20T01:20:00.000   RRATE       Uralla        257.3221975046935
2022-06-20T02:00:00.000   RRATE       Uralla        299.92028909338995
2022-06-20T02:40:00.000   RRATE       Uralla        346.82403158386063
2022-06-20T03:20:00.000   RRATE       Uralla        396.3441891784263
2022-06-20T04:00:00.000   RRATE       Uralla        446.7023338235207
2022-06-20T04:40:00.000   RRATE       Uralla        496.09912049302056
2022-06-20T05:20:00.000   RRATE       Uralla        542.7588390794444
2022-06-20T06:00:00.000   RRATE       Uralla        585.0134481202052
2022-06-20T06:40:00.000   RRATE       Uralla        621.339776717605
2022-06-20T07:20:00.000   RRATE       Uralla        650.4209600546907
2022-06-20T08:00:00.000   RRATE       Uralla        671.1786646158287
2022-06-20T08:40:00.000   RRATE       Uralla        682.8102622535405
2022-06-20T22:40:00.000   RRATE       Uralla        -94.86378478028648
2022-06-20T23:20:00.000   RRATE       Uralla        -82.83045356869478
2022-06-21T00:00:00.000   RRATE       Uralla        -61.582872730054596
2022-06-21T00:40:00.000   RRATE       Uralla        -31.930300943910094
2022-06-21T01:20:00.000   RRATE       Uralla        5.056509797972024
2022-06-21T02:00:00.000   RRATE       Uralla        48.05646263517218
2022-06-21T02:40:00.000   RRATE       Uralla        95.5485124901412
2022-06-21T03:20:00.000   RRATE       Uralla        145.8577147296961
2022-06-21T04:00:00.000   RRATE       Uralla        197.2212362037535
2022-06-21T04:40:00.000   RRATE       Uralla        247.82498659157338
2022-06-21T05:20:00.000   RRATE       Uralla        295.8954373372413
2022-06-21T06:00:00.000   RRATE       Uralla        339.74186045557593
2022-06-21T06:40:00.000   RRATE       Uralla        377.8165446394467
2022-06-21T07:20:00.000   RRATE       Uralla        408.76935767737666
2022-06-21T08:00:00.000   RRATE       Uralla        431.4844898361788
2022-06-21T08:40:00.000   RRATE       Uralla        445.11968396910163
2022-06-16T21:44:43.373
2022-06-16T22:40:00.000   RANGE       Kumsan        20169771.143630516
2022-06-16T23:20:00.000   RANGE       Kumsan        31083916.76643858
2022-06-17T00:00:00.000   RANGE       Kumsan        40690483.304233246
2022-06-17T00:40:00.000   RANGE       Kumsan        49365490.76590902
2022-06-17T01:20:00.000   RANGE       Kumsan        57349565.56900311
2022-06-17T02:00:00.000   RANGE       Kumsan        64794765.94806545
